CustomerID|CustomerName|Address1|Address2|City|State|PostalCode
"Suburban Adult Services Inc - SASI|Ted Ruff|Suburban Adult Services Inc SASI|2938 Walden Ave"|Suburban Adult Services Inc SASI|2938 Walden Ave|||NY|14043
"Suburban Adult Services Inc - SASI - 2938 Walden Avenue Unit 1-1|Ted Ruff|Suburban Adult Services Inc - SASI - 2938 Walden Avenue Unit 1-1|2938 Walden Ave - Unit 1-1"|Suburban Adult Services Inc - SASI - 2938 Walden Avenue Unit 1-1|2938 Walden Ave - Unit 1-1|||NY|14043
"Sullivan County Adult Care Center|Lisa Witt|Sullivan County Adult Care Center|256 Sunset Lake Rd - Po Box 671"|Sullivan County Adult Care Center|256 Sunset Lake Rd - Po Box 671|||NY|12754
"SUNY Upstate Medical University Hospital|Tony DelVecchio|University Otolaryngology - Fayetteville|4304 Medical Center Dr"|University Otolaryngology - Fayetteville|4304 Medical Center Dr|||NY|13066
"SUNY Upstate Medical University Hospital|Tony DelVecchio|University Otolaryngology|117 Monroe St"|University Otolaryngology|117 Monroe St|||NY|13210
"SUNY Upstate Medical University Hospital|Tony DelVecchio|SUNY Upstate Medical University Hospital|750 E Adams St"|SUNY Upstate Medical University Hospital|750 E Adams St|||NY|13210
"SUNY Upstate Medical University Hospital|Tony DelVecchio|SUNY Upstate Cord Blood Bank|4910 Broad Road"|SUNY Upstate Cord Blood Bank|4910 Broad Road|||NY|13215
"SUNY Upstate Medical University Hospital|Tony DelVecchio|University Otolaryngology - Liverpool|5100 W Taft Rd, Ste 3E"|University Otolaryngology - Liverpool|5100 W Taft Rd, Ste 3E|||NY|13088
"Symphony Living at Dunkirk|Ted Ruff|Symphony Living at Dunkirk|319 Washington St"|Symphony Living at Dunkirk|319 Washington St|||NY|14048
"Symphony Manor at Lancaster|Ted Ruff|Symphony Manor at Lancaster|5539 Broadway"|Symphony Manor at Lancaster|5539 Broadway|||NY|14086
"Syracuse Home Association|Lisa Witt|Syracuse Home Association|7740 Meigs Rd"|Syracuse Home Association|7740 Meigs Rd|||NY|13027
"Syracuse Home Association|Lisa Witt|McHarrie Pointe Assisted Living|7740 Meigs Rd"|McHarrie Pointe Assisted Living|7740 Meigs Rd|||NY|13027
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - 5000 W Seneca Syracuse|5000 W Seneca Turnpike"|Syracuse Orthopedic Specialists - 5000 W Seneca Syracuse|5000 W Seneca Turnpike|||NY|13215
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - Camillus|5700 W Genesee St"|Syracuse Orthopedic Specialists - Camillus|5700 W Genesee St|||NY|13031
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - Cicero|5586 Legionaire Dr"|Syracuse Orthopedic Specialists - Cicero|5586 Legionaire Dr|||NY|13039
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - 4886 Taft Liverpool|4886 W Taft Rd"|Syracuse Orthopedic Specialists - 4886 Taft Liverpool|4886 W Taft Rd|||NY|13088
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - Liverpool 5100 Taft Liverpool|5100 W Taft Rd - Ste 2K"|Syracuse Orthopedic Specialists - Liverpool 5100 Taft Liverpool|5100 W Taft Rd - Ste 2K|||NY|13088
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - 4994 West Seneca Syracuse|4994 W Seneca Turnpike"|Syracuse Orthopedic Specialists - 4994 West Seneca Syracuse|4994 W Seneca Turnpike|||NY|13215
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - Fayetteville|6800 E Genesee St"|Syracuse Orthopedic Specialists - Fayetteville|6800 E Genesee St|||NY|13066
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists|5719 Widewaters Pkwy"|Syracuse Orthopedic Specialists|5719 Widewaters Pkwy|||NY|13214
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - N Syracuse|5496 E Taft Rd"|Syracuse Orthopedic Specialists - N Syracuse|5496 E Taft Rd|||NY|13212
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedics Specialists - Northeast Medical|4115 Medical Center Dr"|Syracuse Orthopedics Specialists - Northeast Medical|4115 Medical Center Dr|||NY|13066
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialist - Radisson Health Ctr|8276 Willett Pkwy - Ste 100"|Syracuse Orthopedic Specialist - Radisson Health Ctr|8276 Willett Pkwy - Ste 100|||NY|13027
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - 8100 Liverpool|8100 Oswego Rd, Ste 105"|Syracuse Orthopedic Specialists - 8100 Liverpool|8100 Oswego Rd, Ste 105|||NY|13090
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists - E Syracuse|5824 Widewaters Pkwy"|Syracuse Orthopedic Specialists - E Syracuse|5824 Widewaters Pkwy|||NY|13057
"Syracuse Orthopedic Specialists|Ted Ruff|Syracuse Orthopedic Specialists|8324 Oswego Road
Ste. B"|Syracuse Orthopedic Specialists|"8324 Oswego Road
Ste. B"|||NY|13090
"Syracuse University Food Services|Peter Knappen|Syracuse University Food Services|201 Ainsley Drive"|Syracuse University Food Services|201 Ainsley Drive|||NY|13244
"Tanglewood Manor|Ted Ruff|Tanglewood Manor|560 Fairmount Ave W"|Tanglewood Manor|560 Fairmount Ave W|||NY|14701
"Tennyson Court Senior Care Community|Ted Ruff|Tennyson Court Senior Care Community|49 Tennyson Ct"|Tennyson Court Senior Care Community|49 Tennyson Ct|||NY|14221
"Terrace at Newark|Lisa Witt|Terrace at Newark|208 Rte 88 S"|Terrace at Newark|208 Rte 88 S|||NY|14513
"The Community At Sunset Wood|Lisa Witt|The Community At Sunset Wood|118 Genesee St"|The Community At Sunset Wood|118 Genesee St|||NY|13413
"The Friendly Home|Ted Ruff|Glenmere at Cloverwood|1 Wheatley Terrace"|Glenmere at Cloverwood|1 Wheatley Terrace|||NY|14534
"The Friendly Home|Ted Ruff|Cloverwood Senior Living|1 Sinclair Dr"|Cloverwood Senior Living|1 Sinclair Dr|||NY|14534
"The Friendly Home|Ted Ruff|The Friendly Home|3156 East Ave"|The Friendly Home|3156 East Ave|||NY|14618
"The Grand Rehabilitation and Nursing at Batavia|Lisa Witt|The Grand Rehabilitation and Nursing at Batavia|257 State St"|The Grand Rehabilitation and Nursing at Batavia|257 State St|||NY|14020
"The McGuire Group|Ted Ruff|Mcguire Group Pharmacy - The|2355 Union Rd"|Mcguire Group Pharmacy - The|2355 Union Rd|||NY|14227
"The McGuire Group|Ted Ruff|Autumn View Manor HCF|S 4650 Southwestern Blvd"|Autumn View Manor HCF|S 4650 Southwestern Blvd|||NY|14075
"The McGuire Group|Ted Ruff|Brookhaven HCF|801 Gazzola Blvd"|Brookhaven HCF|801 Gazzola Blvd|||NY|11772
"The McGuire Group|Ted Ruff|Garden Gate HCF|2365 Union Rd"|Garden Gate HCF|2365 Union Rd|||NY|14227
"The McGuire Group|Ted Ruff|Harris Hill Nursing Facility|2699 Wherle Dr"|Harris Hill Nursing Facility|2699 Wherle Dr|||NY|14421
"The McGuire Group|Ted Ruff|North Gate Health Care Facility|7264 Nash Rd"|North Gate Health Care Facility|7264 Nash Rd|||NY|14120
"The McGuire Group|Ted Ruff|Seneca Health Care Facility|2987 Seneca St"|Seneca Health Care Facility|2987 Seneca St|||NY|14224
"The McGuire Group|Ted Ruff|McGuire Development Company|455 Cayuga Road, Suite 100"|McGuire Development Company|455 Cayuga Road, Suite 100|||NY|14225
"The McGuire Group|Ted Ruff|The McGuire Group|560 Delaware Ave - Ste 400"|The McGuire Group|560 Delaware Ave - Ste 400|||NY|14202
"The Resource Center|Ted Ruff|Resource Center - Norby Road - The|1250 Norby Rd"|Resource Center - Norby Road - The|1250 Norby Rd|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Orchard Road - The|610 Orchard Rd"|Resource Center - Orchard Road - The|610 Orchard Rd|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Pardee - The|10 Pardee"|Resource Center - Pardee - The|10 Pardee|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Pleasant View Drive - The|32 Pleasant View Dr"|Resource Center - Pleasant View Drive - The|32 Pleasant View Dr|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Hunt Road - The|191 Hunt Rd"|Resource Center - Hunt Road - The|191 Hunt Rd|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Forest Avenue - The|959 Forest Ave"|Resource Center - Forest Avenue - The|959 Forest Ave|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Harris Avenue - The|91 Harris Avenue"|Resource Center - Harris Avenue - The|91 Harris Avenue|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Benedict Avenue - The|160 Benedict Ave"|Resource Center - Benedict Avenue - The|160 Benedict Ave|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - 880 Hunt Road - The|880 Hunt Rd"|Resource Center - 880 Hunt Road - The|880 Hunt Rd|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Cole Avenue - The|316 Cole Avenue"|Resource Center - Cole Avenue - The|316 Cole Avenue|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Engelwood - The|15 Engelwood"|Resource Center - Engelwood - The|15 Engelwood|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Fairmount - The|35 Fairmount St"|Resource Center - Fairmount - The|35 Fairmount St|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Falconer Street - The|299 Falconer St"|Resource Center - Falconer Street - The|299 Falconer St|||NY|14701
"The Resource Center|Ted Ruff|The Resource Center|200 Dunham Ave"|The Resource Center|200 Dunham Ave|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Rio Drive - The|31 Rio Dr"|Resource Center - Rio Drive - The|31 Rio Dr|||NY|14738
"The Resource Center|Ted Ruff|Resource Center - West Summit - The|4345 W Summit Ave"|Resource Center - West Summit - The|4345 W Summit Ave|||NY|14750
"The Resource Center|Ted Ruff|Resource Center - Whitehall Avenue - The|200 Whitehall Ave"|Resource Center - Whitehall Avenue - The|200 Whitehall Ave|||NY|14701
"The Resource Center|Ted Ruff|Resource Center - Willow Avenue - The|189 Willow Ave"|Resource Center - Willow Avenue - The|189 Willow Ave|||NY|14701
"The Resource Center|Ted Ruff|Support Enterprises Inc|92 Fairmount Ave"|Support Enterprises Inc|92 Fairmount Ave|||NY|14701
"The Resource Center|Ted Ruff|Resource Center Pharmacy|712 W 8th St"|Resource Center Pharmacy|712 W 8th St|||NY|14071
"The Resource Center|Ted Ruff|Resource Center - 888 Hunt Road - The|888 Hunt Rd"|Resource Center - 888 Hunt Road - The|888 Hunt Rd|||NY|14701
"The Summit Center|Ted Ruff|The Summit Center|150 Stahl Road"|The Summit Center|150 Stahl Road|||NY|14068
"The Terrace at Woodland|Lisa Witt|The Terrace at Woodland|8299 Turin Road"|The Terrace at Woodland|8299 Turin Road|||NY|13440
"The Vein Institute|Lisa Witt|The Vein Institute|2050 South Clinton Avenue"|The Vein Institute|2050 South Clinton Avenue|||NY|14618
"Thompson Health|Tony DelVecchio|Thompson Health|350 Parrish St"|Thompson Health|350 Parrish St|||NY|14424
"Thompson Health|Tony DelVecchio|Ferris Hills at West Lake|1 Ferris Hills"|Ferris Hills at West Lake|1 Ferris Hills|||NY|14424
"Thompson Health|Tony DelVecchio|M M Ewing Continuing Care Center|350 Parrish Street"|M M Ewing Continuing Care Center|350 Parrish Street|||NY|14424-1731
"THREE RIVERS HC CTR (THE WATERS)|Migration User|THREE RIVERS HC CTR (THE WATERS)|101 CREEKSIDE DR"|THREE RIVERS HC CTR (THE WATERS)|101 CREEKSIDE DR|||NY|14870
"TLC Health Network|Tony DelVecchio|TLC Health Network|845 Routes 5 & 20"|TLC Health Network|845 Routes 5 & 20|||NY|14081
"TLC Health Network|John Coyle|LAKE SHORE HEALTH CARE CENTER|845 RTES 5 & 20"|LAKE SHORE HEALTH CARE CENTER|845 RTES 5 & 20|||NY|14081
"Tomorrow's Wellness Center|Lisa Witt|Tomorrow's Wellness Center|1750 Zion Road
Ste. 204"|Tomorrow's Wellness Center|"1750 Zion Road
Ste. 204"|||NJ|08225
"Total Rehab|Lisa Witt|Central NY Asc LLC- Omni Asc Realty LLC|1508 Genesee St"|Central NY Asc LLC- Omni Asc Realty LLC|1508 Genesee St|||NY|13502
"Total Rehab|Lisa Witt|Advanced Physical Medicine & Rehab|1508 Genesee St"|Advanced Physical Medicine & Rehab|1508 Genesee St|||NY|13502
"Total Rehab|Lisa Witt|Total Rehab|1508 Genesee St"|Total Rehab|1508 Genesee St|||NY|13502
"Trillium Health Inc|Ted Ruff|Trillium Pharmacy|601B West Washington Street"|Trillium Pharmacy|601B West Washington Street|||NY|14456
"Trillium Health Inc|Ted Ruff|Trillium MOCHA Center|1092 Main Street"|Trillium MOCHA Center|1092 Main Street|||NY|14209
"Trillium Health Inc|Ted Ruff|Trillium Health Inc|259 Monroe Ave"|Trillium Health Inc|259 Monroe Ave|||NY|14607
"Twin Tiers Eye Care Associates|Lisa Witt|Twin Tiers Eye Care Associates|207 Madison Ave"|Twin Tiers Eye Care Associates|207 Madison Ave|||NY|14901
"Twin Tiers Eye Care Associates|Lisa Witt|Twin Tiers Eye Care Associates - Corning|232 Denison Pkwy E"|Twin Tiers Eye Care Associates - Corning|232 Denison Pkwy E|||NY|14830
"Twin Tiers Eye Care Associates|Lisa Witt|Twin Tiers Eye Care Associates - Binghamton|1159 Vestal Ave"|Twin Tiers Eye Care Associates - Binghamton|1159 Vestal Ave|||NY|13903
"Twin Tiers Eye Care Associates|Lisa Witt|Twin Tiers Eye Care Associates - Endicott|1805 E Main St"|Twin Tiers Eye Care Associates - Endicott|1805 E Main St|||NY|13760
"United Memorial Medical Center - North St|Tony DelVecchio|United Memorial Medical Center - Summit St|207 Summit St"|United Memorial Medical Center - Summit St|207 Summit St|||NY|14020
"United Memorial Medical Center - North St|Tony DelVecchio|United Memorial Medical Center - North St|127 North St"|United Memorial Medical Center - North St|127 North St|||NY|14020
"United Oxygen & Medical Equipment Inc|Lisa Witt|United Oxygen & Medical Equipment Inc|3670 Mount Read Blvd"|United Oxygen & Medical Equipment Inc|3670 Mount Read Blvd|||NY|14616
"Unity Health System|Tony DelVecchio|Unity Hospital|1555 Long Pond Rd"|Unity Hospital|1555 Long Pond Rd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity Health System - Unity St Mary's Campus|89 Genesee St"|Unity Health System - Unity St Mary's Campus|89 Genesee St|||NY|14611
"Unity Health System|Tony DelVecchio|Unity Health System|89 Genesee St"|Unity Health System|89 Genesee St|||NY|14611
"Unity Health System|Tony DelVecchio|Unity Hospital -Park Ridge Living Center|1555 Long Pond Rd"|Unity Hospital -Park Ridge Living Center|1555 Long Pond Rd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity Hospital - Edna T Wilson Living Center|700 Island Cottage Rd"|Unity Hospital - Edna T Wilson Living Center|700 Island Cottage Rd|||NY|14612
"Unity Health System|Tony DelVecchio|Unity Hospital - The Villages|1471 Long Pond Rd"|Unity Hospital - The Villages|1471 Long Pond Rd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity - Woodland Village|1471 Long Pond Rd"|Unity - Woodland Village|1471 Long Pond Rd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity Adult Day Services at Park Ridge|1555 Long Pond Rd"|Unity Adult Day Services at Park Ridge|1555 Long Pond Rd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity Adult Day Services @ Parkway|700 Island Cottage Rd"|Unity Adult Day Services @ Parkway|700 Island Cottage Rd|||NY|14612
"Unity Health System|Tony DelVecchio|Unity - Park Ridge @ Home|2300 Buffalo Rd - Bldg 400"|Unity - Park Ridge @ Home|2300 Buffalo Rd - Bldg 400|||NY|14624
"Unity Health System|Tony DelVecchio|Unity at Home|89 Genesee St"|Unity at Home|89 Genesee St|||NY|14611
"Unity Health System|Tony DelVecchio|Unity Health Financial Services|95 Canal Landing Blvd"|Unity Health Financial Services|95 Canal Landing Blvd|||NY|14626
"Unity Health System|Tony DelVecchio|Unity Living Center|89 Genesee St"|Unity Living Center|89 Genesee St|||NY|14611
"Upper Allegheny Health System|Tony DelVecchio|Upper Allegheny Health System|130 S Union St - Ste 300"|Upper Allegheny Health System|130 S Union St - Ste 300|||NY|14760
"Upper Allegheny Health System|Tony DelVecchio|Bradford Regional Medical Center|116 Interstate Pkwy"|Bradford Regional Medical Center|116 Interstate Pkwy|||PA|16701
"Upper Allegheny Health System|Tony DelVecchio|Olean General Hospital|515 Main St"|Olean General Hospital|515 Main St|||NY|14760
"Utica Rehabilitation Center and Nursing|Lisa Witt|Utica Rehabilitation Center and Nursing|2535 Genesee St"|Utica Rehabilitation Center and Nursing|2535 Genesee St|||NY|13501
"Valley Forge Medical Center and Hospital|John Coyle|Valley Forge Medical Center and Hospital|1033 West Germantown Pike"|Valley Forge Medical Center and Hospital|1033 West Germantown Pike|||PA|19403
"Valley Vista Adult Home ALP|Lisa Witt|Valley Vista Adult Home ALP|141 North Rd"|Valley Vista Adult Home ALP|141 North Rd|||NY|12528
"Valued Relationships Inc|Lisa Witt|Valued Relationships Inc|1400 Commerce Center Drive"|Valued Relationships Inc|1400 Commerce Center Drive|||OH|45005-7203
"VA Medical Center - Bath|Tony DelVecchio|VA Medical Center - Bath|76 Veterans Ave"|VA Medical Center - Bath|76 Veterans Ave|||NY|14810
"VA MEDICAL CENTER - CANANDAIGUA|Tony DelVecchio|VA MEDICAL CENTER - CANANDAIGUA|400 FORT HILL AVE"|VA MEDICAL CENTER - CANANDAIGUA|400 FORT HILL AVE|||NY|14424
"Veeder Hospitality Management|Peter Knappen|Veeder Hospitality Management|86 Congress St."|Veeder Hospitality Management|86 Congress St.|||NY|12866
"Vega Plastic Surgery and Medical Spa|Ted Ruff|Vega Plastic Surgery and Medical Spa|1050 Pittsford Victor Road"|Vega Plastic Surgery and Medical Spa|1050 Pittsford Victor Road|||NY|14534
"Verland|John Coyle|Verland|212 Iris Rd"|Verland|212 Iris Rd|||PA|15143
"Verland|John Coyle|Verland Foundation|212 Iris Road"|Verland Foundation|212 Iris Road|||PA|15143-2402
"Verland CLA|John Coyle|Verland CLA|934 Brodhead Road"|Verland CLA|934 Brodhead Road|||PA|15108-2348
"VestraCare|Ted Ruff|Chautauqua Nursing and Rehabilitation Center|10836 Temple Rd"|Chautauqua Nursing and Rehabilitation Center|10836 Temple Rd|||NY|14048
"VestraCare|Ted Ruff|VestraCare|282 Riverside Dr"|VestraCare|282 Riverside Dr|||NY|13790
"VestraCare|Ted Ruff|Golden Hill Nursing Home|9 Golden Hill Dr"|Golden Hill Nursing Home|9 Golden Hill Dr|||NY|10509
"VestraCare|John Coyle|Sunset Nursing and Rehabilitation|232 Academy St."|Sunset Nursing and Rehabilitation|232 Academy St.|||NY|13309
"VestraCare|John Coyle|Roscoe Regional Rehabilitation & RHCF|420 Rockland Road"|Roscoe Regional Rehabilitation & RHCF|420 Rockland Road|||NY|12776
"VestraCare|Ted Ruff|Susquehanna Nursing Center|282 Riverside Dr"|Susquehanna Nursing Center|282 Riverside Dr|||NY|13790
"VestraCare|Ted Ruff|Bishop Rehabilitation and Nursing Center|918 James Street"|Bishop Rehabilitation and Nursing Center|918 James Street|||NY|13203
"Veterans Outreach Center|Ted Ruff|Veterans Outreach Center|459 South Avenue"|Veterans Outreach Center|459 South Avenue|||NY|14620
"VFMC Acute Pharmacy|John Coyle|VFMC Acute Pharmacy|1033 West Germantown Pike"|VFMC Acute Pharmacy|1033 West Germantown Pike|||PA|19403
"Vienna Gardens|Lisa Witt|Vienna Gardens|144 Main St"|Vienna Gardens|144 Main St|||NY|14532
"Vienna Gardens|Lisa Witt|Armstrong Senior Living Center|790 E Maple St"|Armstrong Senior Living Center|790 E Maple St|||NY|14513
"Villa of Hope|Lisa Witt|Villa of Hope|3300 Dewey Ave"|Villa of Hope|3300 Dewey Ave|||NY|14616
